restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount;totalReviews;picturesLinksArray;collegeScore;dateScore;wineScore;beerScore;longitute;latitude;fullAddress
667adXjXOvuDr84ooPRiiQ;Bar 10;Bar 10 - Midtown West - New York, NY;9;3;Nightlife, Bars, METADATA;270 W 43rd St (between 7th Ave & Times Sq) New York, NY 10036 Neighborhoods: Midtown West, Theater District;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Loud;;Yes;;Yes;http://www.starwoodhotels.com/west…;(212) 201-2700;0;19;['https://s3-media0.fl.yelpcdn.com/bphoto/N9NHS3pQ4BmIY60GSnbyvg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/W9UGBTD5u5SQAEwj7bUClA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kUhtviR7bwY_rIV1pHOykg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0ohYpFusakBtRjKXoNVV4w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VL0yvrr-10AmHpNSWUGGJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/lPISQVoisp516NHUR5zAHA/l.jpg'];0.0;0.0;0.2631578947368421;0.10526315789473684;-74.21542295493992;40.5518574;10, Bar Court, Rossville, Staten Island, City of New York, New York, 10309, United States
bbksGxuxO4FV1pa9urrzdA;Groove;Groove - Greenwich Village - New York, NY;88;3,5;Nightlife, Bars, Lounges, Arts & Entertainment, Music Venues, METADATA;125 MacDougal St New York, NY 10012 Neighborhood: Greenwich Village;Mon-Wed, Sun 4 pm - 2 am Thu 4 pm - 3 am Fri-Sat 3 pm - 4 am;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;No;http://www.clubgroovenyc.com/;(212) 254-9393;16;348;['https://s3-media0.fl.yelpcdn.com/bphoto/LTiGliE0sCuyg1ccFIqwJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WiR97OrejRKU5pxcL31cfA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LYtmzwpRYnxEqrwh-2TdQg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Vspb5RB3WoYjqZgMmMHyzw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HuFNkWpnjQhS0IM9px3iJQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/7_OufLWq-dJSHStnf--Exw/l.jpg'];0.005747126436781609;0.034482758620689655;0.034482758620689655;0.0603448275862069;-73.9751899;40.6709605;Mommy Groove Therapy, 8th Avenue, Brooklyn, Kings County, City of New York, New York, 11215, United States
uliHe54-rYwTPaYGqV3_Gw;PH-D;PH-D - Chelsea - New York, NY;44;3,5;Nightlife, Bars, Lounges, METADATA;Dream Downtown 355 W 16th St New York, NY 10011 Neighborhood: Chelsea;;;Yes;;;Yes;$$$$;;;;;Yes;;;Full Bar;Very Loud;Trendy, Upscale;No;;;http://www.phdlounge.com;(212) 229-2511;10;550;['https://s3-media0.fl.yelpcdn.com/bphoto/2vdGAQfLzkzUBm_fz_jhXg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LW-8bPgxsMM7P66l87VgCw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/bDV6uYVxImh0sQH1jtN9YQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WZwnqCaH5pj-FLff5Fqvlw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pfx9k3jiMw5HbTfrX1yN4A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/6rC9u9JtPW9vXWRpdn7byg/l.jpg'];0.0036363636363636364;0.005454545454545455;0.014545454545454545;0.02181818181818182;-74.035905;40.6381471;George Schumacher, Ph.D., Shore Road, Brooklyn, Kings County, City of New York, New York, 11209, United States
PzkHteT9bFm4YATo1ALeyg;Pieces;Pieces - West Village - New York, NY;57;3,5;Nightlife, Bars, Gay Bars, METADATA;8 Christopher St (between Gay St & Greenwich Ave) New York, NY 10014 Neighborhood: West Village;Mon-Sun 2 pm - 4 am;;No;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey, Casual;Yes;;Yes;http://piecesbar.com;(212) 929-9291;7;181;['https://s3-media0.fl.yelpcdn.com/bphoto/68MAT-43ucQQdNW5k7tmbA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/JlUwMIvdYSYSGw1bCJWB6Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/l1jOwyy5c1ydNXIWBMSJRQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gLjJLmpSbHHeXFLYCOM6Vw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/-8BFod437DwKCSpey1jxBw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/IVBOFNr4jv-iryVUCEFo0g/l.jpg'];0.0055248618784530384;0.0;0.0055248618784530384;0.022099447513812154;-74.0000309;40.7339589;Pieces Bar, 8, Christopher Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
EEvsMs0okH28sS_E6gnnng;The Suffolk;The Suffolk - Lower East Side - New York, NY;11;3;Nightlife, Bars, METADATA;107 Suffolk St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;Tue-Wed, Sun 6 pm - 1 am Thu 6 pm - 2 am Fri-Sat 6 pm - 4 am;;;;;No;$$$$;;;;;Yes;;;Beer & Wine Only;;;Yes;;;;(212) 982-5008;6;11;['https://s3-media0.fl.yelpcdn.com/bphoto/U2lV2TOVaS9eI8ShhCSrNQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/bWLbraecPLUHFSpOWbixZA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8qOuWuB4Yk0PXKW0b0GL0Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qzMCVM20mL03KFZTqItREw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GscangZjbFlxyyaFr0QpBA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/s167GGPfSaYMhLJkTm6fOw/l.jpg'];0.09090909090909091;0.0;0.18181818181818182;0.36363636363636365;-73.98627908294003;40.719062199999996;The Clemente, Suffolk Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
4VvcmPvRZF5Oj6OdWJowvg;Bowery Electric;Bowery Electric - East Village - New York, NY;95;3;Nightlife, Bars, Lounges, Arts & Entertainment, Music Venues, METADATA;327 Bowery St (between Great Jones St & 3rd St) New York, NY 10003 Neighborhoods: East Village, NoHo;Mon-Tue 6 pm - 2 am Wed 6 pm - 3 am Thu-Fri 5 pm - 4 am Sat 7 pm - 4 am Sun 7 pm - 3 am;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey;No;;Yes;http://www.theboweryelectric.com/;(212) 228-0228;26;303;['https://s3-media0.fl.yelpcdn.com/bphoto/9E2Bpt3wliJm89hgScYjCw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/5K9ympntjgnSKaFVZB-SbA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZjR7n2SDrfW6gkvz9ZLoSg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/weutjt-vhlYtuwEtg4jFfg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ksbi7Zkc5JoTuNC9h1rUmw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sXIcAAqtDoZZXebJ3BGcXw/l.jpg'];0.036303630363036306;0.0;0.013201320132013201;0.066006600660066;-73.9916718;40.7256911;The Bowery electric, East 2nd Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10012, United States
0zoH7DYisCVenAQUQzr5VA;The Wheeltapper Pub;The Wheeltapper Pub - Midtown East - New York, NY;51;3;Restaurants, Irish, Nightlife, Bars, Pubs, METADATA;Fitzpatrick Grand Central Hotel 141 E 44th St New York, NY 10017 Neighborhood: Midtown East;Mon-Sat 7 am - 12 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;;Lunch, Dinner;Full Bar;Quiet;;Yes;;Yes;http://www.fitzpatrickhotels.com/g…;(212) 351-6800;9;207;['https://s3-media0.fl.yelpcdn.com/bphoto/CYsaJqd1DU4j94YSIvjwJA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/eYjrJBgWfwbTtUH0r9y3kg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/DvHzrsBDkfHIAknHQDzv9A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Zf4Wvb6SsVBCdXUZ0zS3PA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/eO74h-ZbrGHQ3CPbxC2gnw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/GlQ3R2boCJNfxf008uzbzg/l.jpg'];0.0;0.004830917874396135;0.03864734299516908;0.1642512077294686;-73.9746018;40.7526584;The Wheeltapper Pub, 141, East 44th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States
Qg3J6XPrD22CEFAqEEhWpw;The Pony Bar;The Pony Bar - Yorkville - New York, NY;52;4;Nightlife, Bars, METADATA;401 E 75th St (between York Ave & 1st Ave) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;;;(212) 288-0090;6;374;['https://s3-media0.fl.yelpcdn.com/bphoto/9MsM0J2odGahpttFOUghgA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YtLiZXlWeD2m0ofS7SQkTg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/J9jWUt3kRq0VIq18nxWraQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/lWMxxEV3a0lCV_LOYsBlEQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/e3T7S041doCya1i8cm1S7A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/E7YznU6MEYMgBTKQroI-Mg/l.jpg'];0.016042780748663103;0.026737967914438502;0.01871657754010695;0.6951871657754011;-73.954314;40.7697624;The Pony Bar, 1444, 1st Avenue, Lenox Hill, Manhattan, New York County, City of New York, New York, 10021, United States
kxn7eNaa0MLT9-MAfORCtA;Monster;Monster - West Village - New York, NY;58;3,5;Nightlife, Bars, Gay Bars, Dance Clubs, METADATA;80 Grove St (between S 7th Ave & Sheridan Sq) New York, NY 10014 Neighborhood: West Village;Mon-Fri 4 pm - 4 am Sat-Sun 2 pm - 4 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;;Yes;;Yes;http://manhattan-monster.com/;(212) 924-3557;10;215;['https://s3-media0.fl.yelpcdn.com/bphoto/UAhxkxgqxb9EmUWtSrxYIg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/PzsFEysfpInUNv595vyQbA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QT1lbMH3I-iS2jMv3vwXsw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Aoi5d2dVJgVqF72wkcOxLA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HM1tiu8UrcjSiiaGJUyrhg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/BgakIMIO0KQNWhkYifvCLg/l.jpg'];0.009302325581395349;0.009302325581395349;0.013953488372093023;0.023255813953488372;-73.99198710909681;40.68591525;Monster Mutt, 297, Warren Street, Cobble Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States
6F_kujU6_1Ni0CFD3nVZ6g;Julius;Julius - West Village - New York, NY;31;3,5;Nightlife, Bars, Gay Bars, Dive Bars, METADATA;159 W 10th St (between S 7th Ave & Waverly Pl) New York, NY 10014 Neighborhood: West Village;;;No;Street;;Yes;$;;;;;No;;;Full Bar;Quiet;;Yes;;Yes;;(212) 243-1928;6;113;['https://s3-media0.fl.yelpcdn.com/bphoto/eXUlrRUTECkZrKl0xXbGPQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Gc5ZpQvsYCqHT4W_UKZHrw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XKxWBV3BbkxEa3bb_g5fBg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dJnCH9G3Vs4V7-YY_LsYEw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/COos_f6QCTwce2qRHyS17w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/cvYnyuPqvBjQCS19f05RhA/l.jpg'];0.017699115044247787;0.008849557522123894;0.017699115044247787;0.09734513274336283;-74.00163;40.7345357;Julius, 159, West 10th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
Qg9YQXocVQ7WaeSkzu_oCg;Peter McManus Cafe;Peter McManus Cafe - Chelsea - New York, NY;69;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;152 7th Ave (between 19th St & 20th St) New York, NY 10011 Neighborhood: Chelsea;Mon 11 am - 4 am Tue-Fri 9 am - 4 am Sat 10 am - 4 am Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Loud;;Yes;No;Yes;;(212) 929-9691;8;187;['https://s3-media0.fl.yelpcdn.com/bphoto/dCSKeMe9-KHbNsCOyYIZvw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/u3ahLFoAZSrfQmyHGCKAsA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/tqzgrJbEBOrK_TGcySGFRQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/AzzAlmE3MTFNAQVSxRVjsw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rVxoiQtVcYf2_mZfo1yOwA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/99oRCQKl_sS7AjGa60hmug/l.jpg'];0.016042780748663103;0.026737967914438502;0.016042780748663103;0.22994652406417113;-73.9975703;40.7418314;Peter McManus Cafe, 152, 7th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States
PJS8jssQ-k7avg3_77OhUQ;GMT Tavern;GMT Tavern - Greenwich Village - New York, NY;62;3,5;Nightlife, Bars, Pubs, Restaurants, British, METADATA;142 Bleecker St (between Laguardia Pl & Thompson St) New York, NY 10012 Neighborhood: Greenwich Village;Mon-Sat 11 am - 4 am Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.gmtny.com;(646) 863-3776;13;226;['https://s3-media0.fl.yelpcdn.com/bphoto/PCh8Rjs8cRvSDTRGuX96KQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/n0JcPdVxXbxJNsqZbSwx9w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vTjWuVvlEQiHMIPF2ISB8A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/G-RJIcQEYO94TS3AZU4unQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/2yVXwKLDgoG_giOOlrz1IA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0R0r9pDchYj3GRNMNmrQIg/l.jpg'];0.035398230088495575;0.01327433628318584;0.084070796460177;0.24778761061946902;-73.9991915;40.7280182;GMT Tavern, 142, Bleecker Street, Washington Square Village, Greenwich Village, Manhattan, New York County, City of New York, New York, 10012, United States
s4dRPq3hzy2Df-pCDHcVSg;The Crooked Knife;The Crooked Knife - Midtown East - New York, NY;94;3;Restaurants, Breakfast & Brunch, Nightlife, Bars, Irish, METADATA;29 E 30th St (between Madison Ave & S Park Ave) New York, NY 10016 Neighborhood: Midtown East;Mon-Sat 11 am - 12 am Sun 11 am - 11 pm;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;Free;Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.thecrookedknife.com;(212) 696-2593;40;729;['https://s3-media0.fl.yelpcdn.com/bphoto/zmPL6-LAAvQGSPo_2RhRwA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/65K4fI711cOqlOr2XWVrxg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ixPO0J01CkykEeqqfZBVnw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/J2WQEBLu1KlY6tlPc_KiyA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ORc5Dw3nLWbjq-LP0p20Gw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VSZ5JJK7COutna15dUAYHw/l.jpg'];0.012345679012345678;0.01783264746227709;0.0438957475994513;0.05212620027434842;-73.9775979;40.7420892;The Crooked Knife, 540, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States
oLA02lMIfgvbYquvXzkARw;Lillie's;Lillie's - Midtown West - New York, NY;105;4;Nightlife, Bars, Lounges, METADATA;249 W 49th St (between Broadway & 8th Ave) New York, NY 10019 Neighborhoods: Midtown West, Theater District;Mon-Sun 11 am - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Classy;Yes;;;http://www.lilliesnyc.com;(212) 957-4530;6;1534;['https://s3-media0.fl.yelpcdn.com/bphoto/CLImSen40OlLzBQaWmXgjw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4yki7Dgmys1hR9ZV5BQFqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/UiB_9qriFFA6dH5FeUIKAQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZmbZ-zRmqn2liX-Calmrhw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rlxrC2HW36Y7YTBYPv6Rzw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VEr70cR6GT8cqpMQKCqdwA/l.jpg'];0.000651890482398957;0.02803129074315515;0.061277705345501955;0.1075619295958279;-73.9911901;40.7375784;Lillie's, 13, East 17th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States
0obVGx6YzQaJavq6Dveg-w;Lizard Lounge;Lizard Lounge - Midtown West - New York, NY;7;4;Nightlife, Bars, Lounges, METADATA;240 W 54th St (between Broadway & 8th Ave) New York, NY 10019 Neighborhoods: Midtown West, Theater District;;;Yes;;;Yes;$$;;;;;Yes;;;Full Bar;Average;;;;;;(212) 265-6900;0;9;['https://s3-media0.fl.yelpcdn.com/bphoto/ZnnT6yki7RkTL2mVoB_xXw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/lZavhj8F25njoh_R6RMMiA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/RWnWYKtyHUT-QWlx2X6LgQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/6KYr4c2xPFSPN9j8ry5ezQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XwflrL0vPt24Vy4rJn02sQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Ps40JQI2rf3BkkYQS5PEnQ/l.jpg'];0.0;0.0;0.0;0.0;-73.9930451;40.7333256;Lounge Lizard, 41, East 11th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States
66ndKMpJyowBx-GrvM4QvA;Trinity Pub;Trinity Pub - Yorkville - New York, NY;64;4;Nightlife, Bars, Pubs, METADATA;229 E 84th St New York, NY 10028 Neighborhoods: Yorkville, Upper East Side;;;Yes;Street;;No;$$;;;;;No;;;Full Bar;Average;;Yes;;Yes;http://www.trinitypubnyc.com;(212) 327-4450;5;112;['https://s3-media0.fl.yelpcdn.com/bphoto/QEKx0EnqxtGkliIYZzi0Gg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dpmb-9p-y9rkVIBD7DreEQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Uig3RR3eZ_BPXKI_oGKAiA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/-qANOdZFcUfsb-CbHD8pcA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ya_Qimv-wH6H6OuM3ku_6A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/M3c_CHWzrnuE5LrnyGNjNQ/l.jpg'];0.017857142857142856;0.026785714285714284;0.008928571428571428;0.20535714285714285;-73.9537128;40.7771126;Trinity Pub, 229, East 84th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States
iYmTPHpjcb3xtHn8DlkoWQ;Doc Watson's;Doc Watson's - Yorkville - New York, NY;87;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;1490 2nd Ave (between 77th St & 78th St) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$;No;Yes;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.docwatsons.com/;(212) 988-5300;19;275;['https://s3-media0.fl.yelpcdn.com/bphoto/DJ7KvxOZQTWCWM5Hj9BZzA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/aAq5nGL4GDPZxN9cJRf_KQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Z_iVR-FTokBC3AZAITRYGg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TC7g2pdOkLW7KNaJLaZBNA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VXWQ6Nx-e59tsYVunw4N-A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hkyDknQRfVUBl0pZzE72tg/l.jpg'];0.01090909090909091;0.02909090909090909;0.02181818181818182;0.1781818181818182;-73.9555674;40.7722993;Doc Watson's, 1490, 2nd Avenue, Upper East Side, Manhattan, New York County, City of New York, New York, 10075, United States
0ogChGj6NqT5LEaqGiJbJg;Niagara;Niagara - East Village - New York, NY;145;3;Nightlife, Bars, Pubs, METADATA;112 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;;Yes;;No;;(212) 420-9517;18;317;['https://s3-media0.fl.yelpcdn.com/bphoto/3pwuZhmv4COHvo_RAfWCwQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ReHMo-b6b7f47EE4LSSb6g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/77Yy2Iw-JJB10Yb5-NZn-Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/3u0-Zx5h-CJlyNkRqIY8lA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/CmW109-ilBe3uC2mm_-vTA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/H8-NCURPMSzvrA4-fKWn1Q/l.jpg'];0.022082018927444796;0.00946372239747634;0.00946372239747634;0.07570977917981073;-73.9834617;40.725928;Niagara, 112, Avenue A, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States
M9sDIlJJa8gXjmxqV92p8Q;Sophie's;Sophie's - East Village - New York, NY;67;4;Nightlife, Bars, Dive Bars, METADATA;509 E 5th St New York, NY 10003 Neighborhoods: East Village, Alphabet City;;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;;No;;Yes;;(212) 228-5680;3;136;['https://s3-media0.fl.yelpcdn.com/bphoto/2r8kjksOUVUywZeV2baZbw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vGF4_7RfDL96lhvS0JWTiw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0m738qPOSycABsyB0wifGw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/X8Ct51e1UBKam8VWskJmaA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/95t4iRIYd2_gF3cq_0-UIw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VOxPhXUOrWh_f1EAR_igMQ/l.jpg'];0.029411764705882353;0.0;0.007352941176470588;0.22794117647058823;-74.0124709;40.7055604;Sophie’s, 75, New Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10004, United States
OZw2XFl_WG0i5nt636MrVA;World Bar;World Bar - Midtown East - New York, NY;26;3;Restaurants, Nightlife, Bars, Lounges, METADATA;845 United Nations Plz New York, NY 10017 Neighborhood: Midtown East;Mon-Sat 5 pm - 1 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;;;Full Bar;Average;;Yes;;No;;(212) 935-9361;5;47;['https://s3-media0.fl.yelpcdn.com/bphoto/D0uQzyvkSdCghtT-juUlbw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_EQN4ISNDL0LQy89i_0gWg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Yi_tDNdsNCDH1eh2ZFN2zA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VBQt1ewBqtTBhldALHRyfg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/T_ypbTYPyFW6S6t1wY1tZg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/h2ufWAJ0MDBS_HwYEc6c7w/l.jpg'];0.0;0.06382978723404255;0.06382978723404255;0.02127659574468085;-73.9675407;40.7526022;The World Bar, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10158, United States
YMHxv6VFriKz1KevVXl0Cw;Gallow Green;Gallow Green - Chelsea - New York, NY;36;3,5;Nightlife, Bars, METADATA;530 W 27th St (between 11th Ave & 10th Ave) New York, NY 10001 Neighborhood: Chelsea;;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Quiet;Romantic, Classy;No;;;http://mckittrickhotel.com/gallowg…;(212) 564-1662;3;898;['https://s3-media0.fl.yelpcdn.com/bphoto/X8TGZk73BUoo7x6hUhgwug/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LfeRUHpQYgs-174dZB-_pA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rfIZlmi75KOcyCqYu5ebMw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/AfhcktWksYE24MnRzl12pg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8Cd2RwFbkkgS5dHCnsOF6g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VqhTSK2LZveeAcqmyDywOA/l.jpg'];0.0;0.0645879732739421;0.053452115812917596;0.053452115812917596;-74.0040792;40.7507722;Gallow Green Rooftop Bar, West 27th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States
82ERKA4IQxo7MEP-7iyFUA;Mantra;Mantra - Midtown East - New York, NY;19;2,5;Restaurants, Asian Fusion, American (New), Nightlife, Bars, Lounges, METADATA;986 2nd Ave (between 52nd St & 53rd St) New York, NY 10022 Neighborhood: Midtown East;;No;Yes;Street;Casual;Yes;$$$;;Yes;Yes;;No;;;Full Bar;;;;;No;http://www.mantra986.com;(212) 813-1595;2;20;[];0.0;0.0;0.0;0.05;-73.8179314;40.675766;Flamingo & Mantra, Rockaway Boulevard, South Ozone Park, Queens, City of New York, New York, 11420, United States
